id,state,created_date,modified_date,deleted_date,nombre,genero,sinopsis,emision,fecha_salida,image,promedio_puntuaciones,categoria,color,cantidad_episodios,link_imdb,promedio_puntuaciones_imdb
237,1,2023-10-08,2024-07-07,2024-07-07,Gunslinger Girl,"1,9,24,30,35","The Social Welfare agency, a government sponsored corporation is in the business for saving orphaned or abandoned children who are terminally ill or injured beyond the point of saving. Using cybernetic implants, the Agency uses a process called 'conditioning' to turn orphaned chi...",0,2003-10-01,portada/2022/01/26/Gunslinger_Girl_MID.jpg,4.7,1,5,26,https://www.imdb.com/title/tt0476042/,7.3
238,1,2023-10-08,2024-07-07,2024-07-07,"Hachi-nan tte, Sore wa Nai deshou!","1,12","Shingo Ichinomiya, a 25-year-old man working at a firm company reincarnated as the youngest child of a poor noble family living in a back country. He is blessed with a very rare talent, but in his situation it only brought disaster.",0,2020-04-01,portada/2022/01/26/Hachi-nan_tte_Sore_wa_Nai_deshou_MID.jpg,5.3,1,8,12,https://www.imdb.com/title/tt11886172/,6.5
239,1,2023-10-08,2024-07-07,2024-07-07,Hagure Yuusha no Estetica,"1,11,12,32,42","After saving a fairy-tale kingdom, Akatsuki returns to the real world with his prize--Miu, the busty daughter of the Demon King. It's one hell of a happy ending until they're force to enroll at a school for magic users.",0,2012-07-01,portada/2022/01/26/Hagure_Yuusha_no_Estetica_MID.jpg,5.4,1,8,12,https://www.imdb.com/title/tt2269368/,6.8
240,1,2023-10-08,2024-07-07,2024-07-07,Hai to Gensou no Grimgar,"1,2,9,12","Haruhiro suddenly wakes up, with no memory but his name. There are a lot of people around, but noone seems to know anything. Haruhiro forms a party of some of the people and start exploring.",0,2016-01-01,portada/2022/01/26/Hai_to_Gensou_no_Grimgar_MID.jpg,6.7,1,8,12,https://www.imdb.com/title/tt5341430/,7.3
241,1,2023-10-08,2024-07-07,2024-07-07,Haikyuu!!,"5,9,34,38,41","Determined to be like the volleyball championship's star player nicknamed ""the small giant"", Shoyo joins his school's volleyball club.",0,2014-04-01,portada/2022/01/26/Haikyuu_MID.png,8.4,1,2,86,https://www.imdb.com/title/tt3398540/,8.7
242,1,2023-10-08,2024-07-07,2024-07-07,Hajime No Ippo,"5,9,38,41","Ippo, a teenage boy with a pure heart and unrelenting determination, discovers a passion for boxing after veteran fighter Takamura saves him from bullies.",0,2002-07-29,portada/2022/01/26/Hajime_No_Ippo_MID.png,9.4,1,2,104,https://www.imdb.com/title/tt0481256/,8.8
243,1,2023-10-08,2024-07-07,2024-07-07,Hajimete no Gal,"5,11,32,34,38",A relationship begins between a nerd and a fashionista. Will it work out?,0,2017-07-01,portada/2022/01/26/Hajimete_no_Gal_MID.jpeg,5.1,1,8,10,https://www.imdb.com/title/tt6538106/,6.2
244,1,2023-10-08,2024-07-07,2024-07-07,Hakata Tonkotsu Ramens,1,"The city of Fukuoka houses a thriving criminal underbelly. It is here where Zenji Banba, a laid back detective crosses paths with Xianming Lin, a cross-dressing hit man.",0,2018-01-01,portada/2022/01/26/Hakata_Tonkotsu_Ramens_MID_6XeDQeq.png,5.5,1,8,12,https://www.imdb.com/title/tt8129662/,7.0
245,1,2023-10-08,2024-07-07,2024-07-07,Hakkenden Touhou Hakken Ibun,"1,12,37,43",A boy who is meant to be 18 years old is trapped in a 13 year old kids body after accepting a demon sword after his home village was burnt down. He must find 8 special crystals while trying to survive with the demon in him.,0,2013-01-01,portada/2022/01/26/Hakkenden_Touhou_Hakken_Ibun_MID.bmp,5.4,1,5,26,https://www.imdb.com/title/tt2575722/,6.8
246,1,2023-10-08,2024-07-07,2024-07-07,Hakozume Kouban Joshi no Gyakushuu,"5,20,28",A story about two policewomen working at a small police station. Every day is a new challenge.,0,2022-01-04,portada/2023/05/10/Hakozume_Kouban_Joshi_no_Gyakushuu_MID.jpg,6.4,1,8,13,https://www.imdb.com/title/tt15715750/,6.8
247,1,2023-10-08,2024-07-07,2024-07-07,Hakyuu Houshin Engi,"2,8,12,38,43","The story is set in legendary China. A beautiful female fox spirit named Dakki is controlling the emperor Chu-o and the ruling In dynasty, and is using her power over him to do evil in the nation. An immortal-in-training named Taikobo is chosen by the great immortal sages for the...",0,2018-01-01,portada/2022/01/26/Hakyuu_Houshin_Engi_MID.jpg,4.9,1,5,23,https://www.imdb.com/title/tt7742090/,5.8
248,1,2023-10-08,2024-07-07,2024-07-07,Halo Legends,"1,9,24,35",The universe of the Halo video game series is expanded in seven short animated films from Japan's greatest anime directors and studios.,0,2010-02-01,portada/2022/01/26/Halo_Legends_MID.jpg,4.3,1,8,13,https://www.imdb.com/title/tt1480660/,6.5
249,1,2023-10-08,2024-07-07,2024-07-07,Hamatora,"5,26,42","The detective duo of Nice and Murasaki, otherwise known as ""Hamatora,"" wait again today for work with their friends at a table at Cafe Nowhere that they use as their agency. Suddenly, a job they receive seems to have a weird connection with the serial killer that their police fri...",0,2014-01-01,portada/2022/01/26/Hamatora_MID.png,6.4,1,5,24,https://www.imdb.com/title/tt3399706/,6.7
764,1,2023-10-23,2024-07-07,2024-07-07,Hametsu no Oukoku,"1,2,12,14,38","In a world of science vs. magic, Adonis has sworn revenge on the human race for taking away his beloved mentor. What lies at the end of his destructive path?",0,2023-10-01,portada/2023/10/23/Hametsu_no_Oukoku.jpg,6.1,1,8,12,https://www.imdb.com/title/tt28774702/,6.2
250,1,2023-10-08,2024-07-07,2024-07-07,Hanbun no Tsuki ga Noboru Sora,"5,9,32","The story of Hantsuki focuses on the budding relationship between the seventeen year old Yuichi Ezaki and Rika Akiba. They are hospitalized in Yuichi's home town for their conditions. Yuichi has hepatitis A, while Rika has problems with a weak heart valve. These teens then fall i...",0,2001-01-01,portada/2022/01/26/Hanbun_no_Tsuki_ga_Noboru_Sora_MID.png,6.4,1,3,6,https://www.imdb.com/title/tt1281341/,6.8
251,1,2023-10-08,2024-07-07,2024-07-07,Hand Shakers,1,"This is a story about ""hand shakers"", partners have superpoers and compete with similar people in a empty world called Ziggurat. Shows journey of protagonist who is Mecha geek , to meet god...Though is doesn't want to...",0,2017-01-01,portada/2022/01/26/Hand_Shakers_MID.png,2.6,1,8,15,https://www.imdb.com/title/tt6401430/,3.2
252,1,2023-10-08,2024-07-07,2024-07-07,Handa,"5,20,38",The school years of renowned calligrapher Sei Handa.,0,2016-07-01,portada/2022/01/26/Handa_MID.jpg,5.6,1,8,12,https://www.imdb.com/title/tt5878004/,7.2
253,1,2023-10-08,2024-07-07,2024-07-07,Hanebado!,"36,41","After her crushing defeat of 21-0 at the National Junior Badminton Tournament, Nagisa Aragaki's love for her sport begins to distort. Unable to deal with the shame of loss, she starts to terrorize the members of her high school badminton club. Her grueling drills bring some to th...",0,2018-07-01,portada/2022/01/26/Hanebado_MID.jpg,5.1,1,8,13,https://www.imdb.com/title/tt8646234/,6.2
254,1,2023-10-08,2024-07-07,2024-07-07,Happy Sugar Life,"9,38,45,49",This is a psychopathic horror story of pure trembling love of a girl named Satou Matsuzaka.,0,2018-07-01,portada/2022/01/26/Happy_Sugar_Life_MID.jpg,6.3,1,8,12,https://www.imdb.com/title/tt8696458/,6.5
255,1,2023-10-08,2024-07-07,2024-07-07,Hataraku Maou-sama!,"5,8,12,32,38","Hilarity and fun ensues when Satan ends up in modern day Japan without any magic to return, and starts working part time in a fast food joint.",0,2013-04-01,portada/2022/01/26/Hataraku.Maou-sama.full.1506724.jpg,6.8,1,6,37,https://www.imdb.com/title/tt2622982/,7.5
256,1,2023-10-08,2024-07-07,2024-07-07,Heat Guy J,"1,6,23,35","Heat Guy J chronicles the adventures of a Special Services officer named Daisuke Aurora (nicknamed ""Dice"") and his android partner known as ""J"". They live and work in the metropolis of Judoh. Dice had a strong sense of justice and his android partner has human qualities that make...",0,2002-10-01,portada/2022/01/26/Heat_Guy_J_MID.jpg,5.6,1,5,26,https://www.imdb.com/title/tt0395393/,7.1
257,1,2023-10-08,2024-07-07,2024-07-07,Heavy Object,"1,23,24,35","In the future, warfare has been revolutionized by the invention of mechanical weapons called ""Objects."" These Objects are overwhelmingly powerful, rendering traditional weapons like guns, tanks and fighter jets completely useless.",0,2015-10-01,portada/2022/01/26/Heavy_Object_MID.jpg,4.7,1,5,24,https://www.imdb.com/title/tt5236260/,6.4
258,1,2023-10-08,2024-07-07,2024-07-07,Heion Sedai no Idaten-tachi,"1,2,8,12,36","Gods defeated demons centuries ago. The demons have returned, but can the new generation of gods stop them?",0,2021-07-01,portada/2022/01/26/Heion_Sedai_no_Idaten-tachi_MID.jpg,6.6,1,8,11,https://www.imdb.com/title/tt13409388/,7.2
259,1,2023-10-08,2024-07-07,2024-07-07,Hellsing,"1,36,43,45,47","The vampire Alucard, his master Sir Integra Fairbrook Wingates Hellsing, and his newly sired ward Seras Victoria, try to protect England from a war-crazed SS-Major who seeks to start an eternal war with his vampire army.",0,2006-02-01,portada/2022/01/26/Hellsing_MID.jpeg,9.1,1,8,11,https://www.imdb.com/title/tt0495212/,8.2
260,1,2023-10-08,2024-07-07,2024-07-07,Hentai Ouji to Warawanai Neko,"5,15,32,34,36,43",A sex obsessed teenage boy wishes to be able to express his thoughts while a girl from his school wishes to be able to conceal her feelings. Both wishes are granted - only for them to want to return to how things were.,0,2013-04-01,portada/2022/01/26/Hentai_Ouji_to_Warawanai_Neko_MID.jpg,5.4,1,8,12,https://www.imdb.com/title/tt2622974/,6.7
261,1,2023-10-08,2024-07-07,2024-07-07,Hero tales,"1,2,5,12","Lord Keiro, the Shogun of the Xian Empire, blazes a trail of terror while seeking the sacred sword that will make him a god. Standing in his way is Taito, a powerful star reborn in human form who vows to use his strength to avenge those slaughtered by Keiro. To complete his journ...",0,2007-10-01,portada/2023/10/10/Hero_tales.jpg,5.2,1,5,26,https://www.imdb.com/title/tt1132204/,6.4
262,1,2023-10-08,2024-07-07,2024-07-07,Hi No Tori,"2,9,17,32,33,35,43","Throughout history, from the distant past to the far future, men seek to capture the Phoenix, the source of eternal life. But what does success truly mean?",0,2004-03-21,portada/2022/01/26/Hi_No_Tori_MID.jpg,5.7,1,8,13,https://www.imdb.com/title/tt1324042/,7.4
263,1,2023-10-08,2024-07-07,2024-07-07,Hibike! Euphonium,"9,25,34","Kumiko, a girl with absolutely no ambition, decides to change herself now that she has started her high school life and try to leave her hobby, playing euphonium in orchestra aside but she totally cannot forget it anyway.",0,2015-04-01,portada/2022/01/26/Hibike_Euphonium_MID.jpg,6.0,1,6,40,https://www.imdb.com/title/tt4384306/,7.9
264,1,2023-10-08,2024-07-07,2024-07-07,Hidan no Aria,"1,5,32,34","Kinji, a student of an elite academy that produces Butei - highly skilled soldiers who fight crime in an anarchic society, gets attacked by a criminal who hunts Butei members. Aria, an elite Butei, saves him and they team up.",0,2011-04-01,portada/2022/01/26/Hidan_no_Aria_MID.png,6.3,1,5,24,https://www.imdb.com/title/tt1936037/,6.5
265,1,2023-10-08,2024-07-07,2024-07-07,Higashi no Eden,"1,5,9,26,32,35,44","On November 22, 2010 ten missiles strike Japan. However, this unprecedented terrorist act, later to be called as ""Careless Monday,"" does not result in any apparent victims, and is soon forgotten by almost everyone. Then, 3 months later... Saki Morimi is a young woman currently in...",0,2009-04-01,portada/2022/01/26/Higashi_no_Eden_MID.jpg,7.8,1,8,13,https://www.imdb.com/title/tt1415054/,7.5
266,1,2023-10-08,2024-07-07,2024-07-07,High School DxD,"5,8,11,15,32,34,38","After being killed on his first date, idiotic and perverted Issei Hyodo is resurrected as a demon by Rias Gremory only to be recruited into her club of high-class devils.",0,2012-01-01,portada/2022/01/26/High_School_DxD_MID.jpg,6.8,1,6,52,https://www.imdb.com/title/tt2230051/,7.6
267,1,2023-10-08,2024-07-07,2024-07-07,High school of the Dead,"1,11,43,45",High school students are overwhelmed with the start of the zombie apocalypse.,0,2010-06-01,portada/2022/01/26/High_School_of_The_Dead_MID.jpg,8.6,1,8,13,https://www.imdb.com/title/tt1685401/,7.2
268,1,2023-10-08,2024-07-07,2024-07-07,Higurashi,"5,14,26,30,44,45",The story of a group of young friends and the mysterious events that occur in the rural village of Hinamizawa.,0,2006-04-01,portada/2022/01/26/Higurashi_no_Naku_Koro_ni_MID.jpg,7.9,1,2,100,https://www.imdb.com/title/tt0845738/,7.8
269,1,2023-10-08,2024-07-07,2024-07-07,Hikari no Ou,12,"When a Fire Hunter dies in her presence, Touko must make a treacherous journey to the capital for redemption, and just may change the destiny of the destitute world.",0,2023-01-01,portada/2023/05/10/Hikari_no_Ou_MID.jpg,6.0,1,5,20,https://www.imdb.com/title/tt21912036/,5.9
270,1,2023-10-08,2024-07-07,2024-07-07,Hikaru no Go,"5,13,38,43",A sixth-grader Hikaru Shindo accidentally awakens the spirit of a deceased Go prodigy Fujiwara no Sai who then accompanies Hikaru and helps him develop his Go skills.,0,2001-10-01,portada/2022/01/26/Hikaru_no_Go_MID.jpg,7.1,1,2,76,https://www.imdb.com/title/tt0426711/,8.2
271,1,2023-10-08,2024-07-07,2024-07-07,Himawari,"2,5,22","Himawari Hinata recently transfered to Shinobi Gakuen to train to become the best kunoichi she can be. She wanted to be a ninja ever since she was saved by one when she was little. On her first day, she meets Hayato Madenokoji (a new transfer teacher) who saves her life. Hayato does not possess any ninja skills or traits, he is teaching the ninjas about normal society to pay off his debt. However, Himawari notices that Hayato bares the same mark on his neck as the ninja who saved her when she was young.",0,2006-04-01,portada/2023/10/10/Himawari.jpg,4.7,1,5,26,https://www.imdb.com/title/tt1806917/,5.3
272,1,2023-10-08,2024-07-07,2024-07-07,Himiko-den,"2,9,12","High school student Himiko Himejima finds her life change forever when a mysterious flame appears before her one day. Along with her schoolmate Kutani Masahiko, Himiko is transported by the flame to an ancient kingdom known as Yamatai. The Yamatai kingdom has recently come under ...",0,1999-06-07,portada/2022/01/26/Himiko-den_MID.jpg,5.3,1,8,12,https://www.imdb.com/title/tt2401248/,6.6
273,1,2023-10-08,2024-07-07,2024-07-07,Hitori no Shita the Outcast,"1,42,43","Cho Soran leads an ordinary college student's life until he becomes involved in a terrible incident in a small town. While walking through a cemetery, Cho Soran is assaulted by zombies.",0,2016-07-01,portada/2022/01/26/Hitori_no_Shita_the_Outcast_MID.jpg,7.5,1,6,38,https://www.imdb.com/title/tt12882132/,6.9
274,1,2023-10-08,2024-07-07,2024-07-07,Hitsugi no Chaika,"1,2,5,12,32,38",A mysterious girl carrying a coffin is on a quest to gather magical remains scattered throughout the land.,0,2014-04-01,portada/2022/01/26/Hitsugi_no_Chaika_MID.jpg,6.5,1,5,23,https://www.imdb.com/title/tt3517016/,6.9
275,1,2023-10-08,2024-07-07,2024-07-07,Hokuto no Ken,"1,35","Ken is backstabbed by Shin (Fist of The South Star) who kidnapped his love, and claimed Kens powers to stop conflict . So Ken now almost dead , goes through the post apocalyptic wasteland to learn to fight for the innocent ,and reclaim his title as the legendary fighter .",0,2008-10-01,portada/2022/01/26/Hokuto_no_Ken_MID.png,5.4,1,8,13,https://www.imdb.com/title/tt0456978/,6.8
276,1,2023-10-08,2024-07-07,2024-07-07,Hortensia Saga,"1,2,21",Hortensia Saga is a medieval fantasy tale of war and chaos.,0,2021-01-01,portada/2022/01/26/Hortensia_Saga_MID.jpg,4.7,1,8,12,https://www.imdb.com/title/tt13266422/,5.4
277,1,2023-10-08,2024-07-07,2024-07-07,Human Bug Daigaku,5,"Follows Satake Hirofumi, a prisoner on death row for killing his fiancée and an ""Undeadman"" who survived a lot desperate experiences. He has gained the interest of a research institution and soon, the truth enlightens a bigger conspiracy.",0,2022-10-04,portada/2023/05/10/Human_Bug_Daigaku_MID.jpeg,5.8,1,8,12,https://www.imdb.com/title/tt22207136/,5.6
278,1,2023-10-08,2024-07-07,2024-07-07,Hundred,"1,11,15,23,32,34,35","Hundred is the only weapon that can counter the mysterious Savage life form attacking Earth. To become a Slayer who wields this Hundred, Hayato Kisaragi successfully enrolls in the marine academy city ship Little Garden.",0,2016-04-01,portada/2022/01/26/Hundred_MID.jpg,4.1,1,8,12,https://www.imdb.com/title/tt5271506/,6.2
279,1,2023-10-08,2024-07-07,2024-07-07,Hunter X Hunter,"1,2,38,42","Gon Freecss aspires to become a Hunter, an exceptional being capable of greatness. With his friends and his potential, he seeks out his father, who left him when he was younger.",0,2011-10-01,portada/2022/01/26/Hunter_X_Hunter_MID.jpg,9.5,1,7,148,https://www.imdb.com/title/tt2098220/,9.0
